date,Cumulative Commits,Cumulative Repos
2017-01-12,2.0,
2017-01-17,4.0,
2017-01-18,5.0,
2017-01-19,9.0,
2017-01-20,10.0,
2017-01-21,11.0,
2017-01-22,13.0,
2017-01-23,21.0,
2017-01-24,24.0,
2017-01-25,28.0,
2017-01-31,30.0,
2017-02-01,31.0,
2017-02-02,32.0,
2017-02-03,34.0,
2017-02-05,35.0,
2017-02-06,36.0,
2017-02-08,38.0,
2017-02-11,41.0,
2017-02-23,42.0,
2017-02-27,43.0,
2017-02-28,46.0,
2017-03-01,48.0,
2017-03-05,49.0,
2017-03-07,50.0,
2017-09-21,54.0,
2017-09-22,58.0,
2017-09-23,66.0,
2017-09-25,68.0,
2017-10-04,70.0,
2017-10-06,76.0,
2017-10-07,82.0,
2017-10-09,98.0,
2017-10-10,102.0,
2017-10-15,108.0,
2017-10-16,124.0,
2017-10-18,126.0,1.0
2017-10-19,128.0,1.0
2017-10-20,130.0,1.0
2017-11-01,132.0,1.0
2017-11-02,138.0,1.0
2017-11-03,142.0,1.0
2017-11-07,144.0,1.0
2017-11-13,146.0,1.0
2017-11-14,148.0,1.0
2017-11-18,150.0,1.0
2017-11-20,152.0,1.0
2017-11-24,154.0,1.0
2017-11-25,156.0,1.0
2017-11-26,164.0,1.0
2017-11-27,166.0,1.0
2017-11-28,170.0,1.0
2017-11-30,176.0,1.0
2017-12-03,180.0,1.0
2017-12-04,188.0,1.0
2017-12-05,196.0,1.0
2017-12-06,198.0,1.0
2017-12-07,210.0,1.0
2017-12-08,212.0,1.0
2017-12-11,214.0,2.0
2017-12-12,215.0,2.0
2017-12-13,217.0,2.0
2017-12-14,219.0,2.0
2017-12-17,221.0,2.0
2017-12-19,229.0,2.0
2017-12-20,231.0,2.0
2017-12-24,234.0,2.0
2017-12-26,235.0,2.0
2018-02-12,237.0,2.0
2018-02-17,242.0,2.0
2018-02-18,246.0,2.0
2018-02-19,250.0,2.0
2018-02-22,251.0,2.0
2018-02-23,252.0,2.0
2018-02-25,254.0,2.0
2018-02-26,256.0,2.0
2018-02-28,264.0,2.0
2018-03-01,275.0,2.0
2018-03-02,283.0,2.0
2018-03-05,285.0,2.0
2018-03-06,286.0,2.0
2018-03-07,290.0,2.0
2018-03-08,296.0,2.0
2018-03-09,304.0,2.0
2018-03-12,316.0,2.0
2018-03-13,321.0,2.0
2018-03-14,326.0,2.0
2018-03-26,330.0,3.0
2018-03-27,336.0,3.0
2018-03-28,340.0,3.0
2018-04-02,349.0,4.0
2018-04-04,351.0,5.0
2018-04-05,359.0,5.0
2018-04-06,361.0,5.0
2018-04-07,367.0,6.0
2018-04-08,368.0,6.0
2018-04-09,371.0,7.0
2018-04-10,376.0,7.0
2018-04-11,380.0,7.0
2018-04-12,384.0,7.0
2018-04-13,388.0,8.0
2018-04-15,390.0,8.0
2018-04-16,393.0,8.0
2018-04-17,399.0,9.0
2018-04-18,406.0,11.0
2018-04-19,412.0,11.0
2018-04-20,414.0,11.0
2018-04-22,415.0,11.0
2018-04-23,417.0,11.0
2018-04-24,421.0,11.0
2018-04-25,429.0,12.0
2018-04-26,439.0,12.0
2018-04-27,445.0,12.0
2018-04-28,446.0,12.0
2018-04-29,448.0,12.0
2018-04-30,460.0,12.0
2018-05-01,471.0,12.0
2018-05-03,474.0,12.0
2018-05-04,475.0,12.0
2018-05-05,489.0,12.0
2018-05-07,494.0,12.0
2018-05-08,510.0,12.0
2018-05-09,511.0,12.0
2018-05-11,516.0,12.0
2018-05-13,520.0,12.0
2018-05-14,528.0,12.0
2018-05-15,541.0,12.0
2018-05-16,549.0,12.0
2018-05-17,551.0,12.0
2018-05-18,556.0,12.0
2018-05-19,564.0,12.0
2018-05-20,572.0,12.0
2018-05-21,609.0,12.0
2018-05-22,615.0,12.0
2018-05-27,616.0,12.0
2018-05-28,617.0,12.0
2018-05-29,647.0,12.0
2018-05-30,651.0,12.0
2018-05-31,660.0,12.0
2018-06-01,667.0,12.0
2018-06-03,668.0,12.0
2018-06-04,669.0,12.0
2018-06-05,679.0,12.0
2018-06-07,688.0,12.0
2018-06-08,689.0,12.0
2018-06-09,690.0,12.0
2018-06-11,692.0,12.0
2018-06-12,703.0,12.0
2018-06-13,709.0,13.0
2018-06-14,733.0,13.0
2018-06-15,745.0,13.0
2018-06-16,746.0,13.0
2018-06-18,753.0,13.0
2018-06-19,759.0,14.0
2018-06-20,763.0,14.0
2018-06-21,769.0,14.0
2018-06-24,776.0,14.0
2018-06-25,786.0,14.0
2018-06-26,818.0,18.0
2018-06-27,831.0,18.0
2018-06-28,840.0,18.0
2018-06-29,850.0,18.0
2018-06-30,853.0,18.0
2018-07-01,855.0,18.0
2018-07-02,863.0,18.0
2018-07-03,868.0,18.0
2018-07-04,875.0,18.0
2018-07-05,886.0,18.0
2018-07-06,898.0,18.0
2018-07-07,901.0,18.0
2018-07-08,907.0,18.0
2018-07-09,917.0,18.0
2018-07-10,939.0,18.0
2018-07-11,976.0,19.0
2018-07-12,1010.0,19.0
2018-07-13,1024.0,19.0
2018-07-14,1032.0,19.0
2018-07-15,1040.0,19.0
2018-07-16,1072.0,19.0
2018-07-17,1106.0,19.0
2018-07-18,1131.0,19.0
2018-07-19,1152.0,19.0
2018-07-20,1199.0,19.0
2018-07-22,1202.0,19.0
2018-07-23,1219.0,19.0
2018-07-24,1243.0,19.0
2018-07-25,1270.0,20.0
2018-07-26,1293.0,20.0
2018-07-27,1321.0,20.0
2018-07-28,1326.0,20.0
2018-07-30,1362.0,20.0
2018-07-31,1371.0,20.0
2018-08-01,1395.0,20.0
2018-08-02,1401.0,20.0
2018-08-03,1405.0,20.0
2018-08-06,1407.0,20.0
2018-08-07,1410.0,20.0
2018-08-08,1422.0,23.0
2018-08-09,1426.0,23.0
2018-08-10,1436.0,23.0
2018-08-13,1459.0,23.0
2018-08-14,1469.0,23.0
2018-08-15,1476.0,23.0
2018-08-16,1478.0,23.0
2018-08-17,1479.0,23.0
2018-08-18,1486.0,23.0
2018-08-19,1492.0,23.0
2018-08-20,1506.0,23.0
2018-08-21,1511.0,23.0
2018-08-22,1520.0,23.0
2018-08-23,1527.0,24.0
2018-08-24,1541.0,24.0
2018-08-25,1542.0,24.0
2018-08-26,1543.0,24.0
2018-08-27,1557.0,24.0
2018-08-28,1564.0,24.0
2018-08-29,1590.0,24.0
2018-08-30,1609.0,24.0
2018-08-31,1622.0,24.0
2018-09-01,1629.0,24.0
2018-09-02,1632.0,24.0
2018-09-03,1633.0,24.0
2018-09-04,1643.0,24.0
2018-09-05,1654.0,24.0
2018-09-06,1679.0,24.0
2018-09-07,1682.0,24.0
2018-09-09,1693.0,24.0
2018-09-10,1718.0,24.0
2018-09-11,1735.0,24.0
2018-09-12,1743.0,24.0
2018-09-13,1762.0,24.0
2018-09-14,1770.0,24.0
2018-09-17,1791.0,24.0
2018-09-18,1810.0,24.0
2018-09-19,1815.0,24.0
2018-09-20,1825.0,24.0
2018-09-21,1842.0,24.0
2018-09-24,1861.0,24.0
2018-09-25,1879.0,24.0
2018-09-26,1910.0,24.0
2018-09-27,1916.0,24.0
2018-09-28,1945.0,24.0
2018-10-01,1970.0,24.0
2018-10-02,1989.0,24.0
2018-10-03,2028.0,24.0
2018-10-04,2078.0,24.0
2018-10-05,2125.0,24.0
2018-10-07,2126.0,24.0
2018-10-08,2145.0,24.0
2018-10-09,2163.0,26.0
2018-10-10,2171.0,26.0
2018-10-11,2198.0,26.0
2018-10-12,2215.0,26.0
2018-10-14,2259.0,26.0
2018-10-15,2279.0,26.0
2018-10-16,2287.0,27.0
2018-10-17,2309.0,27.0
2018-10-18,2329.0,27.0
2018-10-19,2362.0,28.0
2018-10-20,2384.0,28.0
2018-10-21,2395.0,28.0
2018-10-22,2424.0,28.0
2018-10-23,2473.0,28.0
2018-10-24,2506.0,28.0
2018-10-25,2563.0,28.0
2018-10-26,2603.0,29.0
2018-10-28,2612.0,29.0
2018-10-29,2620.0,29.0
2018-10-30,2633.0,29.0
2018-10-31,2655.0,30.0
2018-11-01,2674.0,30.0
2018-11-02,2678.0,30.0
2018-11-03,2692.0,30.0
2018-11-05,2705.0,30.0
2018-11-06,2722.0,30.0
2018-11-07,2746.0,30.0
2018-11-08,2782.0,30.0
2018-11-09,2803.0,30.0
2018-11-10,2812.0,30.0
2018-11-11,2815.0,30.0
2018-11-12,2847.0,30.0
2018-11-13,2880.0,31.0
2018-11-14,2941.0,31.0
2018-11-15,2968.0,31.0
2018-11-16,2990.0,31.0
2018-11-17,3000.0,31.0
2018-11-18,3001.0,31.0
2018-11-19,3035.0,31.0
2018-11-20,3075.0,31.0
2018-11-21,3116.0,31.0
2018-11-22,3153.0,31.0
2018-11-23,3203.0,31.0
2018-11-24,3279.0,31.0
2018-11-25,3288.0,31.0
2018-11-26,3320.0,31.0
2018-11-27,3358.0,31.0
2018-11-28,3408.0,31.0
2018-11-29,3459.0,32.0
2018-11-30,3501.0,32.0
2018-12-01,3507.0,32.0
2018-12-02,3508.0,32.0
2018-12-03,3525.0,32.0
2018-12-04,3566.0,32.0
2018-12-05,3599.0,32.0
2018-12-06,3628.0,32.0
2018-12-07,3646.0,32.0
2018-12-08,3650.0,32.0
2018-12-09,3655.0,32.0
2018-12-10,3689.0,35.0
2018-12-11,3701.0,35.0
2018-12-12,3746.0,35.0
2018-12-13,3791.0,35.0
2018-12-14,3817.0,35.0
2018-12-15,3837.0,35.0
2018-12-16,3846.0,35.0
2018-12-17,3869.0,35.0
2018-12-18,3921.0,37.0
2018-12-19,3989.0,38.0
2018-12-20,4033.0,38.0
2018-12-21,4060.0,38.0
2018-12-22,4069.0,38.0
2018-12-24,4082.0,38.0
2018-12-25,4108.0,38.0
2018-12-26,4154.0,38.0
2018-12-27,4197.0,38.0
2018-12-28,4225.0,38.0
2018-12-29,4231.0,38.0
2018-12-31,4256.0,38.0
2019-01-01,4274.0,38.0
2019-01-02,4279.0,38.0
2019-01-03,4291.0,38.0
2019-01-04,4308.0,38.0
2019-01-05,4311.0,38.0
2019-01-06,4314.0,38.0
2019-01-07,4316.0,38.0
2019-01-08,4326.0,38.0
2019-01-09,4347.0,39.0
2019-01-10,4374.0,39.0
2019-01-11,4427.0,39.0
2019-01-12,4439.0,39.0
2019-01-13,4450.0,39.0
2019-01-14,4486.0,39.0
2019-01-15,4517.0,39.0
2019-01-16,4558.0,40.0
2019-01-17,4594.0,40.0
2019-01-18,4619.0,40.0
2019-01-19,4632.0,40.0
2019-01-20,4644.0,40.0
2019-01-21,4691.0,41.0
2019-01-22,4732.0,41.0
2019-01-23,4754.0,41.0
2019-01-24,4774.0,41.0
2019-01-25,4823.0,41.0
2019-01-26,4852.0,41.0
2019-01-27,4887.0,41.0
2019-01-28,4945.0,42.0
2019-01-29,4981.0,42.0
2019-01-30,5031.0,42.0
2019-01-31,5078.0,42.0
2019-02-01,5105.0,43.0
2019-02-02,5111.0,43.0
2019-02-03,5123.0,43.0
2019-02-04,5172.0,43.0
2019-02-05,5257.0,43.0
2019-02-06,5274.0,43.0
2019-02-07,5312.0,43.0
2019-02-08,5377.0,44.0
2019-02-10,5416.0,44.0
2019-02-11,5445.0,44.0
2019-02-12,5504.0,44.0
2019-02-13,5552.0,45.0
2019-02-14,5609.0,47.0
2019-02-15,5635.0,47.0
2019-02-16,5639.0,47.0
2019-02-17,5643.0,47.0
2019-02-18,5678.0,47.0
2019-02-19,5753.0,47.0
2019-02-20,5788.0,47.0
2019-02-21,5862.0,47.0
2019-02-22,5906.0,47.0
2019-02-23,5970.0,47.0
2019-02-24,5979.0,47.0
2019-02-25,6050.0,47.0
2019-02-26,6110.0,48.0
2019-02-27,6134.0,48.0
2019-02-28,6207.0,48.0
2019-03-01,6243.0,48.0
2019-03-03,6249.0,48.0
2019-03-04,6280.0,48.0
2019-03-05,6296.0,49.0
2019-03-06,6325.0,49.0
2019-03-07,6369.0,49.0
2019-03-08,6379.0,49.0
2019-03-09,6381.0,49.0
2019-03-10,6385.0,49.0
2019-03-11,6394.0,49.0
2019-03-12,6416.0,50.0
2019-03-13,6425.0,50.0
2019-03-14,6458.0,51.0
2019-03-15,6468.0,51.0
2019-03-16,6470.0,51.0
2019-03-17,6475.0,51.0
2019-03-18,6503.0,51.0
2019-03-19,6530.0,52.0
2019-03-20,6561.0,52.0
2019-03-21,6594.0,52.0
2019-03-22,6615.0,52.0
2019-03-23,6617.0,52.0
2019-03-24,6618.0,52.0
2019-03-25,6640.0,52.0
2019-03-26,6667.0,53.0
2019-03-27,6694.0,53.0
2019-03-28,6722.0,53.0
2019-03-29,6741.0,53.0
2019-03-30,6746.0,53.0
2019-03-31,6757.0,53.0
2019-04-01,6775.0,53.0
2019-04-02,6794.0,53.0
2019-04-03,6821.0,53.0
2019-04-04,6864.0,53.0
2019-04-05,6900.0,53.0
2019-04-07,6903.0,53.0
2019-04-08,6940.0,53.0
2019-04-09,6964.0,53.0
2019-04-10,6992.0,53.0
2019-04-11,7035.0,53.0
2019-04-12,7056.0,53.0
2019-04-13,7060.0,53.0
2019-04-14,7065.0,53.0
2019-04-15,7096.0,53.0
2019-04-16,7124.0,53.0
2019-04-17,7157.0,53.0
2019-04-18,7189.0,53.0
2019-04-19,7212.0,53.0
2019-04-20,7214.0,53.0
2019-04-21,7215.0,53.0
2019-04-22,7247.0,53.0
2019-04-23,7263.0,53.0
2019-04-24,7266.0,53.0
2019-04-25,7273.0,53.0
2019-04-26,7275.0,53.0
2019-04-27,7281.0,53.0
2019-04-28,7302.0,53.0
2019-04-29,7317.0,53.0
2019-04-30,7335.0,54.0
2019-05-01,7341.0,54.0
2019-05-02,7349.0,54.0
2019-05-03,7361.0,54.0
2019-05-04,7371.0,54.0
2019-05-05,7372.0,54.0
2019-05-06,7394.0,54.0
2019-05-07,7417.0,54.0
2019-05-08,7442.0,54.0
2019-05-09,7455.0,55.0
2019-05-10,7458.0,55.0
2019-05-13,7465.0,55.0
2019-05-14,7467.0,55.0
2019-05-15,7476.0,55.0
2019-05-16,7480.0,57.0
2019-05-17,7483.0,57.0
2019-05-20,7494.0,57.0
2019-05-21,7502.0,58.0
2019-05-22,7514.0,58.0
2019-05-23,7539.0,58.0
2019-05-24,7552.0,59.0
2019-05-25,7553.0,59.0
2019-05-26,7556.0,59.0
2019-05-27,7559.0,59.0
2019-05-28,7564.0,59.0
2019-05-29,7583.0,59.0
2019-05-30,7592.0,59.0
2019-05-31,7603.0,59.0
2019-06-02,7604.0,59.0
2019-06-03,7610.0,59.0
2019-06-04,7624.0,59.0
2019-06-05,7636.0,59.0
2019-06-06,7653.0,59.0
2019-06-07,7665.0,59.0
2019-06-08,7674.0,59.0
2019-06-09,7678.0,59.0
2019-06-10,7700.0,59.0
2019-06-11,7715.0,59.0
2019-06-12,7722.0,59.0
2019-06-14,7727.0,59.0
2019-06-16,7730.0,59.0
2019-06-17,7750.0,59.0
2019-06-18,7775.0,59.0
2019-06-19,7832.0,59.0
2019-06-20,7867.0,59.0
2019-06-21,7882.0,59.0
2019-06-24,7910.0,59.0
2019-06-25,7942.0,59.0
2019-06-26,7960.0,59.0
2019-06-27,7985.0,59.0
2019-06-28,8017.0,59.0
2019-06-29,8018.0,59.0
2019-06-30,8020.0,59.0
2019-07-01,8046.0,59.0
2019-07-02,8087.0,59.0
2019-07-03,8127.0,59.0
2019-07-04,8156.0,59.0
2019-07-05,8202.0,59.0
2019-07-06,8214.0,59.0
2019-07-08,8281.0,59.0
2019-07-09,8312.0,60.0
2019-07-10,8361.0,60.0
2019-07-11,8419.0,60.0
2019-07-12,8460.0,60.0
2019-07-13,8475.0,60.0
2019-07-14,8476.0,60.0
2019-07-15,8540.0,60.0
2019-07-16,8580.0,60.0
2019-07-17,8628.0,60.0
2019-07-18,8688.0,60.0
2019-07-19,8755.0,60.0
2019-07-20,8756.0,60.0
2019-07-21,8760.0,60.0
2019-07-22,8805.0,60.0
2019-07-23,8836.0,60.0
2019-07-24,8881.0,60.0
2019-07-25,8917.0,60.0
2019-07-26,8944.0,60.0
2019-07-27,8950.0,60.0
2019-07-29,8983.0,60.0
2019-07-30,9005.0,60.0
2019-07-31,9051.0,60.0
2019-08-01,9112.0,60.0
2019-08-02,9168.0,60.0
2019-08-03,9174.0,60.0
2019-08-05,9217.0,60.0
2019-08-06,9240.0,60.0
2019-08-07,9294.0,60.0
2019-08-08,9343.0,60.0
2019-08-09,9370.0,60.0
2019-08-12,9431.0,60.0
2019-08-13,9475.0,60.0
2019-08-14,9543.0,60.0
2019-08-15,9556.0,60.0
2019-08-16,9631.0,60.0
2019-08-17,9644.0,60.0
2019-08-18,9655.0,60.0
2019-08-19,9799.0,60.0
2019-08-20,9873.0,60.0
2019-08-21,9955.0,60.0
2019-08-22,10019.0,60.0
2019-08-23,10086.0,60.0
2019-08-24,10150.0,60.0
2019-08-25,10152.0,60.0
2019-08-26,10238.0,60.0
2019-08-27,10316.0,60.0
2019-08-28,10373.0,60.0
2019-08-29,10451.0,60.0
2019-08-30,10500.0,60.0
2019-09-01,10509.0,60.0
2019-09-02,10530.0,60.0
2019-09-03,10563.0,60.0
2019-09-04,10605.0,60.0
2019-09-05,10651.0,60.0
2019-09-06,10711.0,60.0
2019-09-07,10720.0,60.0
2019-09-08,10721.0,60.0
2019-09-09,10750.0,60.0
2019-09-10,10773.0,60.0
2019-09-11,10817.0,60.0
2019-09-12,10840.0,60.0
2019-09-13,10887.0,60.0
2019-09-14,10888.0,60.0
2019-09-16,10922.0,60.0
2019-09-17,10949.0,60.0
2019-09-18,11034.0,60.0
2019-09-19,11080.0,60.0
2019-09-20,11107.0,60.0
2019-09-21,11109.0,60.0
2019-09-23,11159.0,60.0
2019-09-24,11243.0,60.0
2019-09-25,11289.0,60.0
2019-09-26,11343.0,60.0
2019-09-27,11370.0,60.0
2019-09-30,11387.0,60.0
2019-10-01,11450.0,60.0
2019-10-02,11454.0,60.0
2019-10-03,11511.0,60.0
2019-10-04,11557.0,61.0
2019-10-05,11559.0,61.0
2019-10-06,11560.0,61.0
2019-10-07,11610.0,61.0
2019-10-08,11611.0,61.0
2019-10-09,11674.0,61.0
2019-10-10,11716.0,61.0
2019-10-11,11781.0,61.0
2019-10-12,11785.0,61.0
2019-10-13,11786.0,61.0
2019-10-14,11824.0,61.0
2019-10-15,11873.0,62.0
2019-10-16,12022.0,62.0
2019-10-17,12087.0,62.0
2019-10-18,12132.0,62.0
2019-10-19,12133.0,62.0
2019-10-20,12135.0,62.0
2019-10-21,12166.0,62.0
2019-10-22,12190.0,62.0
2019-10-23,12274.0,62.0
2019-10-24,12362.0,63.0
2019-10-25,12406.0,63.0
2019-10-28,12440.0,63.0
2019-10-29,12447.0,63.0
2019-10-30,12479.0,63.0
2019-10-31,12555.0,63.0
2019-11-01,12562.0,63.0
2019-11-03,12563.0,63.0
2019-11-04,12585.0,63.0
2019-11-05,12660.0,63.0
2019-11-06,12725.0,63.0
2019-11-07,12780.0,63.0
2019-11-08,12802.0,63.0
2019-11-09,12807.0,63.0
2019-11-11,12825.0,63.0
2019-11-12,12880.0,63.0
2019-11-13,12955.0,63.0
2019-11-14,13030.0,63.0
2019-11-15,13091.0,63.0
2019-11-16,13092.0,63.0
2019-11-17,13094.0,63.0
2019-11-18,13149.0,63.0
2019-11-19,13206.0,63.0
2019-11-20,13303.0,63.0
2019-11-21,13358.0,63.0
2019-11-22,13393.0,63.0
2019-11-23,13398.0,63.0
2019-11-25,13441.0,63.0
2019-11-26,13472.0,63.0
2019-11-27,13531.0,63.0
2019-11-28,13589.0,63.0
2019-11-29,13618.0,63.0
2019-11-30,13619.0,63.0
2019-12-01,13621.0,63.0
2019-12-02,13643.0,63.0
2019-12-03,13658.0,63.0
2019-12-04,13699.0,63.0
2019-12-05,13715.0,63.0
2019-12-06,13744.0,63.0
2019-12-09,13762.0,63.0
2019-12-10,13770.0,63.0
2019-12-11,13792.0,63.0
2019-12-12,13825.0,63.0
2019-12-13,13889.0,63.0
2019-12-16,13896.0,63.0
2019-12-17,13906.0,63.0
2019-12-18,13927.0,63.0
2019-12-19,13946.0,63.0
2019-12-20,14009.0,63.0
2019-12-21,14010.0,63.0
2019-12-23,14022.0,63.0
2019-12-24,14042.0,63.0
2019-12-25,14049.0,63.0
2019-12-26,14064.0,63.0
2019-12-27,14077.0,63.0
2019-12-28,14082.0,63.0
2019-12-30,14093.0,63.0
2019-12-31,14107.0,63.0
2020-01-02,14118.0,63.0
2020-01-03,14175.0,63.0
2020-01-05,14176.0,63.0
2020-01-06,14241.0,63.0
2020-01-07,14275.0,63.0
2020-01-08,14298.0,63.0
2020-01-09,14337.0,63.0
2020-01-10,14360.0,63.0
2020-01-11,14361.0,63.0
2020-01-13,14397.0,63.0
2020-01-14,14413.0,64.0
2020-01-15,14426.0,64.0
2020-01-16,14444.0,64.0
2020-01-17,14487.0,64.0
2020-01-18,14488.0,64.0
2020-01-19,14489.0,64.0
2020-01-20,14556.0,65.0
2020-01-21,14574.0,65.0
2020-01-22,14619.0,65.0
2020-01-23,14686.0,65.0
2020-01-24,14697.0,65.0
2020-01-25,14699.0,65.0
2020-01-27,14731.0,65.0
2020-01-28,14800.0,65.0
2020-01-29,14820.0,65.0
2020-01-30,14853.0,65.0
2020-01-31,14898.0,65.0
2020-02-03,14951.0,65.0
2020-02-04,14983.0,65.0
2020-02-05,15088.0,65.0
2020-02-06,15143.0,65.0
2020-02-07,15194.0,65.0
2020-02-08,15218.0,65.0
2020-02-09,15225.0,65.0
2020-02-10,15307.0,65.0
2020-02-11,15472.0,65.0
2020-02-12,15532.0,65.0
2020-02-13,15588.0,65.0
2020-02-14,15664.0,66.0
2020-02-15,15665.0,66.0
2020-02-16,15668.0,66.0
2020-02-17,15760.0,66.0
2020-02-18,15831.0,66.0
2020-02-19,15871.0,66.0
2020-02-20,15901.0,66.0
2020-02-21,15902.0,66.0
2020-02-22,15917.0,66.0
2020-02-24,15937.0,66.0
2020-02-25,15974.0,66.0
2020-02-26,16007.0,66.0
2020-02-27,16047.0,66.0
2020-02-28,16074.0,66.0
2020-02-29,16075.0,66.0
2020-03-02,16146.0,66.0
2020-03-03,16205.0,66.0
2020-03-04,16276.0,66.0
2020-03-05,16401.0,66.0
2020-03-06,16520.0,66.0
2020-03-07,16521.0,66.0
2020-03-08,16521.0,67.0
2020-03-09,16585.0,67.0
2020-03-10,16649.0,67.0
2020-03-11,16740.0,68.0
2020-03-12,16787.0,68.0
2020-03-13,16842.0,68.0
2020-03-15,16848.0,68.0
2020-03-16,16898.0,68.0
2020-03-17,16933.0,68.0
2020-03-18,16987.0,68.0
2020-03-19,17033.0,68.0
